Year,County,NCICCode,Month,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2022,San Diego County,San Diego Co. Sheriff's Department,3,134,1,2,15,116,331,44,97,190,62,0,3,6,53,19,3,2,14,0,0,4,4,2,2,0,6,1,4,4,3,3,2,3,1,0,3,10,18,35,53,29,15,7,4,3,0,37,16,21,0,67,0,30,0,2,16,82,28,3,17,1,41,,,133.0,22,35
2022,San Diego County,San Diego Co. Sheriff's Department,4,119,1,3,9,106,314,73,76,165,65,1,2,4,58,34,9,7,18,1,0,2,3,0,3,0,3,1,1,4,1,2,1,3,1,0,1,12,15,35,44,43,30,18,9,9,0,55,30,25,0,62,0,14,0,0,24,55,30,0,20,0,36,,,121.0,19,25
2022,San Diego County,San Diego Co. Sheriff's Department,5,127,1,6,10,110,318,52,90,176,82,2,2,5,73,68,17,29,22,3,1,2,6,5,6,0,3,4,0,3,7,0,0,1,0,0,2,7,10,34,59,29,23,22,7,15,0,30,15,15,0,71,1,18,0,0,28,67,31,3,12,1,34,,,122.0,20,34
2022,San Diego County,San Diego Co. Sheriff's Department,6,118,2,9,15,92,344,66,94,184,102,2,8,3,89,66,23,27,16,0,2,1,3,1,9,0,2,1,1,11,6,3,2,1,1,0,2,23,8,27,34,44,22,30,15,15,0,36,16,20,0,75,0,19,0,1,22,69,33,1,26,0,32,,,138.0,22,24
2022,San Diego County,San Diego Co. Sheriff's Department,7,151,0,6,9,136,321,77,89,155,77,0,1,5,71,56,18,20,18,0,0,0,0,0,6,0,4,0,0,5,4,1,0,1,1,0,2,25,26,33,52,49,28,30,12,18,0,47,26,21,0,63,3,23,0,1,27,47,23,0,18,0,39,,,100.0,23,32
2022,San Diego County,San Diego Co. Sheriff's Department,8,146,3,8,5,130,328,64,83,181,78,1,1,3,73,46,13,11,22,2,0,2,4,3,8,0,0,0,0,5,3,0,0,1,1,0,0,24,17,27,62,43,21,26,12,14,0,38,22,16,0,66,2,15,0,1,24,69,30,2,16,2,37,,,110.0,32,39
2022,San Diego County,San Diego Co. Sheriff's Department,9,153,1,8,15,129,297,56,82,159,100,1,2,8,89,39,8,17,14,0,1,3,4,3,8,0,1,4,3,7,5,3,1,2,1,0,3,10,11,35,73,39,17,24,5,19,0,32,16,16,0,63,2,17,1,0,9,52,27,3,25,0,42,,,115.0,15,29
2022,San Diego County,San Diego Co. Sheriff's Department,10,139,2,1,21,115,351,65,88,198,82,1,6,7,68,43,15,9,19,0,0,3,3,2,1,0,1,2,3,15,6,5,0,2,4,0,4,7,9,25,74,43,22,30,16,14,0,35,20,15,0,62,2,24,1,1,20,74,29,5,14,0,54,,,139.0,29,30
2022,San Diego County,San Diego Co. Sheriff's Department,11,110,1,4,9,96,325,59,76,190,85,2,2,3,78,40,7,8,25,1,0,3,4,3,4,0,2,2,1,4,2,4,0,0,2,0,1,15,14,24,43,38,21,25,12,13,0,34,18,16,0,59,2,15,0,0,18,60,45,4,13,0,50,,,139.0,19,32
2022,San Diego County,San Diego Co. Sheriff's Department,12,139,3,2,16,118,293,46,85,162,92,1,0,8,83,50,11,14,25,1,0,0,1,0,2,0,0,3,1,12,1,7,3,2,2,0,1,12,10,38,58,36,10,14,4,10,0,32,12,20,0,67,4,14,0,1,16,57,26,1,17,1,43,,,114.0,17,31
2022,San Diego County,Carlsbad,1,23,0,2,4,17,208,32,14,162,1,0,0,0,1,8,1,1,6,1,0,2,3,0,2,0,1,0,0,3,0,2,0,0,0,0,2,1,6,5,5,15,17,6,0,6,0,26,17,9,0,13,0,1,2,0,27,76,11,9,6,0,31,,,102.0,27,33
2022,San Diego County,Carlsbad,2,20,0,1,8,11,176,22,21,133,5,0,0,3,2,10,2,1,7,0,0,0,0,0,1,0,3,0,0,5,1,3,0,1,1,0,2,0,1,2,8,14,8,1,0,1,0,21,9,12,0,16,0,5,0,1,12,64,16,8,1,0,31,,,92.0,17,24
2022,San Diego County,Carlsbad,3,24,0,6,1,17,170,30,15,125,3,0,0,0,3,11,1,2,8,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,1,2,1,7,7,13,17,5,3,2,0,25,13,12,0,15,0,0,2,0,18,49,8,6,4,0,38,,,78.0,21,26
2022,San Diego County,Carlsbad,4,22,0,4,1,17,190,21,25,144,10,0,1,1,8,13,2,3,8,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5,10,7,14,4,2,2,0,17,11,6,0,21,1,3,1,1,18,52,11,13,4,0,44,,,90.0,17,37
2022,San Diego County,Carlsbad,5,26,0,3,3,20,160,27,18,115,18,0,2,2,14,19,2,4,13,0,0,0,0,0,3,0,0,1,0,2,0,1,0,1,1,0,0,0,5,9,6,18,9,11,4,7,0,16,11,5,0,16,0,2,1,1,16,39,9,17,4,0,28,,,74.0,19,22
2022,San Diego County,Carlsbad,6,10,0,2,2,6,154,27,14,113,7,0,1,2,4,16,2,2,12,1,1,1,3,2,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6,14,13,11,4,7,0,16,9,7,0,13,0,1,1,0,18,38,9,16,6,0,25,,,79.0,11,23
2022,San Diego County,Carlsbad,7,13,0,1,3,9,168,17,11,140,11,0,2,2,7,13,2,1,10,0,0,3,3,1,1,0,0,0,0,3,0,2,0,0,0,0,1,0,1,2,6,5,12,7,5,2,0,10,6,4,0,8,0,3,0,0,19,48,13,22,5,0,33,,,96.0,16,28
2022,San Diego County,Carlsbad,8,23,0,1,8,14,137,17,11,109,7,0,0,3,4,11,1,1,9,0,0,0,0,0,1,0,1,1,1,5,1,6,0,1,0,0,0,0,5,3,6,9,8,6,0,6,0,11,8,3,0,9,0,2,1,0,18,29,11,8,5,0,37,,,68.0,15,26
2022,San Diego County,Carlsbad,9,18,0,3,7,8,142,27,13,102,11,0,0,5,6,18,9,3,6,0,0,0,0,0,3,0,2,0,0,5,0,5,1,1,0,0,0,0,1,5,2,13,14,20,6,14,0,7,4,3,0,13,0,0,0,0,16,34,10,13,4,0,25,,,68.0,13,21
2022,San Diego County,Carlsbad,10,27,0,3,3,21,131,21,10,100,16,0,1,1,14,5,2,0,3,0,0,2,2,0,3,0,0,0,0,3,0,2,0,1,0,0,0,0,4,9,8,6,15,10,6,4,0,11,7,4,0,10,0,0,0,0,13,31,12,9,5,0,30,,,71.0,12,17
